split,original_text,original_label,paraphrased_text
train,"the seaside splendor and shallow , beautiful people are nice to look at while you wait for the story to get going .",1,"The seaside splendor and shallow, beautiful people are nice to look at while you wait for the story to get going."
train,ranks among willams' best screen work .,1,ranks among williams' finest on-screen performances.
train,engagingly captures the maddening and magnetic ebb and flow of friendship .,1,the story captures the ups and downs of friendship in an engaging way.
train,an experience so engrossing it is like being buried in a new environment .,1,an immersive experience that transports you to a new world.
train,"it's traditional moviemaking all the way , but it's done with a lot of careful period attention as well as some very welcome wit .",1,"it's classic film-making all the way, but it's done with a lot of careful period attention as well as some very welcome wit."
train,thoroughly enjoyable .,1,an absolute delight.
train,"maybe it's just because this past year has seen the release of some of the worst film comedies in decades . . . but honestly , analyze that really isn't all that bad .",1,"honestly, analyze that really isn't all that bad. maybe it's just because this past year has seen the release of some of the worst film comedies in decades."
train,"a droll , well-acted , character-driven comedy with unexpected deposits of feeling .",1,"a humorous, skillfully performed, character-driven comedy with surprising moments of emotion."
train,this is simply the most fun you'll ever have with a documentary !,1,You'll never have more fun with a documentary than this one!
train,a very funny movie .,1,a very amusing movie.
train,"watching haneke's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting .",1,"huppert's performance in haneke's film is captivating, despite the challenges and punishments it presents."
train,a cop story that understands the medium amazingly well .,1,a cop story that understands the medium amazingly well.
train,"one of the best , most understated performances of [jack nicholson's] career .",1,"one of the best, most understated performances of [jack nicholson's] career."
train,"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .",1,"britney has arrived at the big screen unharmed, the way we prefer our 20-year-old superstar girls to journey on the fame freeway."
train,those outside show business will enjoy a close look at people they don't really want to know .,1,People who are not involved in show business will find it interesting to get a closer look at the people they don't really want to know.
train,the kind of nervous film that will either give you a mild headache or exhilarate you .,1,This is the kind of film that will either leave you with a mild headache or exhilarate you.
train,watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .,1,"The joy that Beanie and his friends had while creating their slasher video from spare parts and borrowed materials is evident in the finished product, making it just as enjoyable to watch."
